emp_a_p5,emp_a_p95,realwa_p95,realwa_p5,realwb_mean,realwa_mean,realwb_std,realwb_cont,realwa_cont
135.0,176.0,82.02164953365578,76.75070010237863,78.97137324509926,79.27893481023682,1.5925518525837874,78.88270515627275,79.19329083225115
458.0,531.0,94.14083779262491,90.68885284358912,92.02062500795238,92.37959956746687,1.0386461809789944,91.99127195638984,92.35308135882008
1588.0,1721.0,106.74711782101511,104.60836599172829,105.25431827181596,105.66621475984638,0.6497456996394274,105.24588492354201,105.66049641691788
54.0,81.0,78.55244025251153,70.92299858819398,74.21773908315656,74.51133671333731,2.3103619706910736,74.04656549479854,74.34329241794532
219.0,271.0,88.0582062943706,83.49350847975887,85.37086733786002,85.70528478198804,1.3731165148506015,85.31635365359392,85.6509929022848
195.0,243.0,86.14612708223953,81.4478301674776,83.38343586322675,83.71797241833099,1.411244356075373,83.32145704287932,83.64856129410859
50.0,76.0,76.62476034235121,68.95914288494478,72.29229731471177,72.56103701323191,2.34013451255528,72.0978714290579,72.38057900870436
258.0,313.0,90.095477856475,85.7886440371006,87.54417571049716,87.88724004017728,1.3073635890900686,87.49753582415097,87.83966073820191
123.0,163.0,82.78501354322795,77.22118677895077,79.5844007912948,79.89640416904574,1.6817783036051828,79.49782251564922,79.80979397830933
143.0,185.0,84.59619688050975,79.2719689498467,81.50930161979116,81.83340144747343,1.6044846719046348,81.43282319004796,81.75147919764169
132.0,173.0,83.61230203600928,78.18339525323009,80.48128231948853,80.79499704705863,1.6369322267271709,80.39489300098757,80.70985306699075
914.0,1017.0,100.2455628066344,97.61850517848605,98.51268100696679,98.90420969074547,0.7978917959941971,98.50030512135592,98.88924066272034
558.0,639.0,96.64126393563681,93.41602818303909,94.62991683833695,94.99860794325066,0.9677501999327776,94.61025948761386,94.98066386649715
776.0,871.0,100.12404155696667,97.2702021626088,98.28611962040961,98.66952118410062,0.8612662071438113,98.26871876088127,98.6521131964962
555.0,635.0,97.61008546373672,94.34374724228148,95.56599851752009,95.94198031531354,0.9831859611240492,95.54048709993158,95.91321272707825
281.0,339.0,91.51270765121266,87.29818205956056,88.99357264708448,89.34137307650495,1.268929248540181,88.9488283175725,89.29562320792455
468.0,542.0,93.75006806131786,90.3467551761406,91.64398760801127,92.0115599142864,1.023069155436661,91.6217109659446,91.98261810973062
275.0,332.0,88.79055359295388,84.66231206404974,86.31837843943735,86.66054385976418,1.2422971041131978,86.2749613427095,86.61418239337118
6844.0,7119.0,131.1716865880445,129.87900137584515,130.01167632794767,130.52129751396663,0.38863333429122177,130.01159303374047,130.52082317163686
53.0,80.0,77.42732280684127,69.86556716866394,73.11916672125786,73.40584945074124,2.2940939692577413,72.93986208291669,73.22411519648287
661.0,748.0,96.16088090790804,93.22425723931578,94.28163458235396,94.66451049337375,0.8888563709732262,94.27060570464255,94.6452285114982
1894.0,2040.0,109.2328457152773,107.21867704516444,107.79192323254455,108.21425794034533,0.6072092307558392,107.78732524394535,108.20909353502654
3186.0,3374.0,116.6848661485475,115.01649176915917,115.38474453121168,115.84650008550081,0.5028528002370296,115.38050162009668,115.8395035947178
975.0,1081.0,102.77303615499349,100.15671238936568,101.04238054002475,101.4398002357133,0.7909300860323912,101.02995804896118,101.42367950321622
1723.0,1863.0,106.21085419576988,104.14713985791994,104.75214176906896,105.1702902433451,0.6166683230751221,104.74374305315249,105.16043366830853
123.0,163.0,82.40425894589252,76.84799052556947,79.20361143564742,79.5212613959844,1.6712356505787918,79.11966269333477,79.42929279334496
360.0,425.0,93.40397357854036,89.55270984411932,91.07029892321013,91.42506998021669,1.1542970857398933,91.03236435763706,91.3870939608629
660.0,748.0,94.80501256981107,91.90223015134217,92.95540048198824,93.32403172493788,0.8755711645026395,92.9340720901604,93.3035989376804
73.0,104.0,79.20652648658013,72.49022882439702,75.36702947244756,75.67333830366483,2.03053883984103,75.23794285700143,75.53052622989078
823.0,920.0,95.79253368459266,93.1509558638559,94.07672768022742,94.45072914924859,0.7967093698986768,94.06488922362666,94.43881237338941
332.0,395.0,86.52187257167883,82.84023317215164,84.3049863098856,84.6394748339843,1.1089108659136293,84.2707852439184,84.60556516790082
272.0,329.0,90.42913310015004,86.20472402866254,87.91248551808992,88.25455841885658,1.2777287326495212,87.86567452846833,88.20782793833605
399.0,467.0,90.0435926293527,86.53575082301404,87.90358590425633,88.25075795438808,1.0556911856718145,87.87527585928689,88.22356561378443
139.0,181.0,85.59214832050519,80.13938182235812,82.44458703505477,82.75728553979982,1.6490875020097577,82.36250589060064,82.6809752818801
455.0,528.0,92.30599319550221,88.93464627599727,90.22635439655564,90.58439917627307,1.0163427182857694,90.20219249503357,90.55933661497271
519.0,597.0,98.22554644453854,94.83508560152907,96.12452754898563,96.49407769007466,1.0228008499560366,96.09936225726037,96.47183675800447
130.0,170.0,81.89419288555946,76.53765632744913,78.7989739829498,79.10841214872772,1.6292523427457617,78.71669880885959,79.02923624161086
444.0,516.0,95.78861930888371,92.24200472091611,93.6079195061621,93.97213283178758,1.0723224749502167,93.57943543552916,93.9420372638098
635.0,720.0,95.6485190568285,92.67305874712817,93.75879650817674,94.13049171213346,0.9018932517144782,93.73670887615286,94.10896897226849
392.0,460.0,94.27688188206307,90.57177838616933,92.01643395493164,92.3798560298786,1.1184795155176877,91.99320123680818,92.34776233813825
480.0,555.0,92.77882560697428,89.4666410929652,90.72878829147045,91.09285603486332,0.9994281518509496,90.70389014848485,91.06495058473209
170.0,215.0,87.8499940454955,82.74649869704666,84.87004628941,85.20440840068679,1.5415668152802398,84.80461655512269,85.13030336850066
302.0,362.0,88.95271739653832,84.98916426917337,86.5840175928345,86.91996356879514,1.1885425481181893,86.53988969460481,86.8829554427917
251.0,306.0,90.60177214643366,86.21049496781372,88.00283671340796,88.34365494391928,1.3263035423176743,87.95574728631226,88.2938283541085
446.0,519.0,92.60819347725112,89.1640913275777,90.49404943195866,90.84897115274785,1.0337097327055864,90.4646154006606,90.82253406661484
541.0,620.0,95.40902259004754,92.18713886448825,93.39750926127128,93.76831878212431,0.9752690898696087,93.37110595687751,93.73979066741965
16.0,32.0,70.93552381417014,59.5574770156821,64.4349132233451,64.68813169175543,3.4643768684141625,63.99221297804576,64.24560704083899
97.0,132.0,84.3398288218456,78.02356088058973,80.74251029821261,81.03766657529252,1.9180581779564407,80.62758517276214,80.93774835971483
331.0,394.0,90.90148115094168,87.01799905304634,88.5521726334316,88.90879360971063,1.1663988658475475,88.51961205033496,88.87143956152526
143.0,185.0,86.99922120990747,81.53027799504207,83.8445717194018,84.16326137907224,1.6520781841611252,83.76900635380844,84.09290908906085
421.0,491.0,91.95790042800365,88.46336992140672,89.8207651856523,90.17600818860825,1.056380703151446,89.79166724471662,90.14977041054436
2372.0,2535.0,117.55356393755793,115.60348652383333,116.12594092717369,116.57227850518031,0.585149740143975,116.11969578330256,116.56401278298155
3862.0,4068.0,118.87446010526298,117.33134983551699,117.62940327492923,118.0974312662966,0.46493413273545137,117.62760005516357,118.09626236447149
249.0,304.0,87.38968135297631,83.1540510826257,84.88171305996943,85.22012139752421,1.28434037294375,84.84037261908122,85.17752386778903
637.0,722.0,95.8884417294061,92.91179242125713,94.00954869976998,94.38082842122253,0.8989599748789824,93.99140793460316,94.36423488063619
824.0,921.0,97.29211555481105,94.60243671923546,95.54694168435603,95.92024383733221,0.8081596144246783,95.52910230024145,95.90817882333006
1216.0,1334.0,106.53159385184995,104.09624112792059,104.89413377156839,105.29877674111553,0.7336613156426479,104.88282458474414,105.28652737843629
566.0,647.0,92.36576865023689,89.32365478286779,90.45843504671141,90.81486684600195,0.9196928969271955,90.43677730471032,90.79625798512336
259.0,314.0,90.59666087262451,86.27898000792996,88.03734386745677,88.37677844565745,1.304184351711991,87.9911077192064,88.32998189898564
347.0,410.0,88.47695091987471,84.81761959281454,86.25557151784875,86.60405784819426,1.1099429902254125,86.22407294216184,86.56686601119449
42.0,66.0,81.73427811819664,72.91557563622287,76.74373287505982,77.04069187912852,2.6842320539927966,76.51287151674649,76.80517470428956
565.0,645.0,95.15794704026132,92.02567355692878,93.19048438737653,93.56140976587113,0.9488518371232281,93.16473534839696,93.53427592645261
10.0,24.0,71.065435815817,57.597915020432296,63.284578411429116,63.52643905828873,4.1396264410212495,62.63930987617233,62.88052852156771
294.0,353.0,88.409508973109,84.43261972317653,86.02997956114586,86.37108627889778,1.198849000446854,85.99196744585316,86.33468282418505
0.0,6.0,69.51882539518735,43.43218238415311,53.76504136187857,53.94481389372372,7.881026408212456,51.89267250903346,52.091864373152454
509.0,586.0,93.85878355045261,90.58915954076667,91.8176423046722,92.18940612414251,0.9847666622277417,91.79204355448336,92.15729446599471
149.0,192.0,87.38890040302155,81.99672349290418,84.26864031574816,84.59393045730098,1.6269182361139864,84.19343028125249,84.51743648709584
103.0,139.0,80.70759234830987,74.83359851190072,77.35202756758522,77.64666661394236,1.7705110959403674,77.2473690442807,77.55430770964513
155.0,198.0,87.55281649812933,82.24475153868526,84.45492825380933,84.79206844112173,1.5991833378149707,84.38267730063444,84.70772919467976
36.0,58.0,77.50900267346285,68.53679577515638,72.42533339680016,72.70358566065055,2.7202677930628596,72.17406575260443,72.45133156133515
14.0,30.0,69.68342236452305,58.04255810257273,62.98799879702766,63.25512289730904,3.565444790812985,62.515595922527005,62.76093661715134
130.0,170.0,85.77165418288781,80.12651997345188,82.53518524095871,82.84910528370368,1.702580654124416,82.4439925561588,82.7618041661894
0.0,3.0,43.978943562806876,31.67663004413852,38.844593489650016,38.91709857429282,4.221528568740503,42.09476148325127,42.26113270717632
418.0,488.0,94.93741398021776,91.30877314522354,92.71222912974947,93.0802570747577,1.0896084866354832,92.68525023255548,93.04449855948359
139.0,180.0,79.48327074164014,74.45471135449941,76.57082721974687,76.8739769207624,1.5213131962713842,76.49971554232121,76.80578471184639
93.0,128.0,82.28143699079469,75.99621360483565,78.69039464612958,78.99791141302158,1.8995306951320985,78.57801532369696,78.8823305756851
265.0,321.0,84.8319444709163,80.82288084757124,82.42939413607014,82.77410850925602,1.2048508197386079,82.39512210575684,82.72587019902923
152.0,195.0,85.56201755937668,80.33708436839655,82.52522689786109,82.84323204532004,1.581583507148376,82.45500826745736,82.77577222870434
227.0,279.0,85.62609471988573,81.28543463430807,83.07513254603788,83.39453007360099,1.3158280021061555,83.01415086252811,83.34848572819043
11.0,25.0,71.15917048693844,58.06624828345447,63.6155592038424,63.86253914061509,4.02404323372755,63.00872732476706,63.25273165677167
54.0,81.0,75.29440331318405,68.04815974387893,71.16054986842805,71.44972307490814,2.193219726611504,70.9934159948138,71.2781168269521
38.0,61.0,75.98848688942634,67.43303451048028,71.13919462491474,71.41258755286884,2.587500745434823,70.90532781490832,71.18086230844868
40.0,64.0,74.35626346194023,66.1917274945235,69.7192455108906,70.0009768062239,2.473955123200654,69.50346874689902,69.78443736096007
110.0,148.0,83.18553422066805,77.30432764052009,79.80922193607262,80.11736694836102,1.76670803929226,79.70648467425093,80.01634273199805
789.0,885.0,101.42060331154097,98.55314943449474,99.57362952164053,99.9683417407088,0.862895430247797,99.55673735501918,99.94519504038334
1106.0,1218.0,105.85708371926007,103.31678952028032,104.14646350837894,104.57236913622843,0.7634078636038332,104.13642058455662,104.56054700034669
733.0,824.0,100.2808703356632,97.36820436942801,98.40986625086263,98.79574483862426,0.8850378537447275,98.39371235838496,98.77779735907795
237.0,290.0,87.83153019322367,83.46154445167367,85.23756389077205,85.58013556609643,1.3205417713167733,85.1843423392862,85.53122042313834
1918.0,2065.0,113.1152587294099,111.02625124765753,111.62751124161244,112.05963259688035,0.6293159836869451,111.61858281084498,112.05409164409035
408.0,477.0,91.359166204009,87.84435285836605,89.20207386307756,89.55888438516689,1.0624355808232882,89.16799124067782,89.52944353153353
469.0,543.0,97.32878793596014,93.80958067375393,95.15949037188705,95.54074827052948,1.0610700996750713,95.13782142148246,95.50762860928619
224.0,276.0,83.79717577667894,79.53243686322817,81.27637922903996,81.59659050795426,1.288309334055311,81.22327606327082,81.55203124312355
494.0,570.0,98.69845257016637,95.20231532096132,96.54420304308717,96.91890437361323,1.0530710086577557,96.51570331556533,96.88991179699366
317.0,379.0,86.93661495454467,83.14180454623792,84.6596055007539,84.99629023579378,1.1398806872801712,84.61837718696786,84.95848205086531
331.0,393.0,95.23194580714943,91.15232796276011,92.79270271104144,93.15136877651409,1.2289295058293104,92.7552905812159,93.11391305861349
172.0,218.0,82.38577219368673,77.64134621578549,79.61115057038428,79.93116916580509,1.4261561472225077,79.54354838198233,79.8635855639055
28.0,48.0,75.45147413688066,65.7708928350086,69.96408097454278,70.22436599828542,2.962914962928239,69.65743983187922,69.92676281949507
1356.0,1480.0,104.15527664802508,101.89907897746956,102.6019712109,103.00947550585693,0.6816728562299239,102.59154710291901,103.0009004756912
19.0,37.0,73.34971055610454,62.48203340337625,67.16579071133356,67.4195417358501,3.3431601386617213,66.75057864923426,67.00852286505034
300.0,360.0,88.11550555616206,84.18905912339254,85.76217391719284,86.10012863310016,1.1841560799357096,85.71791605459005,86.05884699441981
132.0,172.0,85.58239707118354,79.9890975678044,82.36656213435488,82.68429372062572,1.6932601170550128,82.27674466489884,82.59435659644086
120.0,158.0,79.59459644182829,74.17119241646759,76.47256851270542,76.77872632502914,1.6378212884746937,76.38243423898008,76.68542485225905
82.0,115.0,81.35321378394573,74.75436564772397,77.5792366573137,77.89320400126263,1.9884249265045773,77.45731957363782,77.75831652030875
181.0,228.0,87.16539977543336,82.2517440781437,84.29251040812852,84.62841756761313,1.4849842540593183,84.23155108926778,84.55968532233044
448.0,521.0,94.72216267872136,91.2266065808643,92.5672255808959,92.93710239352271,1.0533399467766318,92.53688927549936,92.90826739216826
471.0,545.0,95.41208080418109,91.96993451916782,93.28437932705073,93.64888406262506,1.041160537591547,93.25847617068644,93.62254459762461
711.0,802.0,96.3797190824694,93.51901246920997,94.54609014239468,94.92227469547238,0.8627597928541236,94.52823639203216,94.90276876274238
294.9499999999998,354.0,90.30306205349174,86.24531565860218,87.87592064231094,88.21964954792259,1.2274335191251713,87.83543373948186,88.1786896151182
246.0,301.0,86.0396135998914,81.82854035960223,83.53881432427343,83.87540771980096,1.2635797593422116,83.4972307398158,83.82834167840251
272.0,329.0,90.16235214412971,85.95633692085542,87.66252617777384,88.00227580007426,1.2699703650794418,87.61989002875733,87.9625974970243
49.0,75.0,73.29210347548026,65.881146673124,69.08031188301179,69.35372933486892,2.236730608824461,68.89211133088132,69.16551649100339
1323.0,1446.0,107.62238553513562,105.2409332867583,105.99965378637107,106.41550050299634,0.7127304675322381,105.98932830893203,106.40446190425247
95.0,130.0,77.43982724855579,71.57315855343968,74.07237604644452,74.36732177998789,1.7637873102143586,73.96965014519985,74.26352611094612
753.0,846.0,99.55444779292338,96.69568555632348,97.72358341916657,98.10367173290767,0.8635273444063088,97.70564179627422,98.08963046407176
21.0,39.0,68.95121239782613,59.12098312911809,63.340122049190626,63.59456305226934,3.0022803577355415,62.99065441865164,63.24213651037494
418.0,488.0,93.87131852643957,90.28295728371361,91.67056586354067,92.03473486063555,1.083710924796759,91.64480574213742,92.00501418075169
335.0,398.0,91.74713955636507,87.8567234053932,89.40795232129491,89.76240788237743,1.1704016785454532,89.37352664766235,89.72518313207176
1596.0,1730.0,110.24060388707962,108.0336800503468,108.69701706630705,109.12207512122508,0.6667445712409993,108.68826270442652,109.11674843910177
204.0,254.0,82.68887135552323,78.30065351927081,80.10849260854974,80.43010615913606,1.3283479011920252,80.05202805066871,80.37233521985043
1287.0,1408.0,106.82345418331886,104.43365291227546,105.19340253439397,105.61323083532345,0.7196471785691907,105.18550248972107,105.60087491075552
36.0,59.0,71.68019024214229,63.474883687344445,66.99912701588934,67.28133268200865,2.48841488021098,66.77983574687012,67.04931265131238
1121.0,1234.0,105.92612442575866,103.39807447228007,104.2328768759372,104.64292238986486,0.7616195535162444,104.22174903582628,104.63217912009114
163.0,208.0,82.35468899070727,77.49614972082527,79.5290218125611,79.84141519241437,1.4679369267469133,79.45968263531032,79.78149325606647
2642.0,2813.0,117.7546910597575,115.90869292870494,116.36454407969161,116.8203233934068,0.5602100594317975,116.35654845140061,116.81404501781593
134.0,175.0,80.61981508049833,75.39448671861167,77.59007900601581,77.90113974963,1.5695247825345622,77.50979355352075,77.82436136259491
685.0,773.0,100.36809224706872,97.34927143785436,98.44051799591153,98.82896812402066,0.9180461264652725,98.4195898552779,98.80573100897773
89.0,123.0,78.82264242049665,72.70119352274983,75.31686939271879,75.61283599526885,1.8516164992899349,75.2002668125964,75.50602930819362
811.0,907.0,102.00511693985385,99.17633425543261,100.17955973647182,100.5700530554253,0.8528542033218823,100.15856655516085,100.55069485280347
748.0,841.0,100.52368395709503,97.60583237439053,98.6360662236551,99.03478675046792,0.8754085286934952,98.62657183691375,99.01240993463848
686.0,774.0,99.13826664332493,96.14758700672638,97.23646667680124,97.61246961596176,0.9006575189531792,97.21811004882768,97.59810227864489
676.0,764.0,96.9548019756391,94.01065666806923,95.06559796299115,95.45492317012726,0.8872580428505947,95.04959902228072,95.4363834971718
653.0,740.0,98.62495719348522,95.5732887902311,96.70220871900638,97.069237525228,0.9183692821413874,96.67774893466665,97.05506436145669
196.0,244.0,83.92753943635688,79.35954697929878,81.23044119847388,81.57359001854496,1.3723399420713016,81.17994732799137,81.50925766934414
447.0,520.0,94.82370645521448,91.31234854674041,92.68234123130686,93.03365333735661,1.0582263131732923,92.64582996663847,93.00649392755436
119.0,158.0,79.2402931500419,73.83825144101704,76.1072411012585,76.42373363665463,1.6249870661237082,76.02729965748381,76.33319651062808
96.0,131.0,80.3174830233572,74.25268471568717,76.84274488945915,77.14768756763256,1.8241218024779589,76.73192279463258,77.03131397025466
973.0,1079.0,97.87809305506418,95.38006962510103,96.22966589590118,96.61283015760544,0.7509181123913324,96.21518081486747,96.60092694274063
548.0,628.0,95.5286725045829,92.3050629060642,93.52093890120601,93.88758721054181,0.9687899787141391,93.49938014176921,93.86398566478259
89.0,123.0,76.89290650317963,70.92099715549519,73.47335760391914,73.76762878407374,1.7994374915535043,73.36566520413018,73.66067470065536
203.0,253.0,86.23746251005494,81.60333421038428,83.50789613275805,83.84642510101747,1.3916811417374053,83.45633759240653,83.78214740010624
60.0,89.0,75.10343861899888,68.15212057756561,71.15329187395675,71.43588987370362,2.0980831146188437,70.9992292719122,71.28743876310283
325.0,387.0,91.18665013666839,87.26713698487265,88.82482726254575,89.17934515647865,1.1831713223805476,88.78963871693394,89.13555989734826
134.0,175.0,80.50719109929307,75.33089034888614,77.5135414452725,77.81905933832118,1.5730407597864267,77.42681135152111,77.74259897878413
249.0,304.0,87.97353844880543,83.69660675817693,85.4380987136862,85.77195043647477,1.29318097889907,85.38264568450627,85.7153160067563
0.0,5.0,55.01702012268818,36.166967798700924,45.45104271864217,45.649938980849846,6.23927457511044,45.01179410058605,45.195691093842136
149.0,192.0,84.10180084624012,78.92133722818602,81.10636676874523,81.41974522275498,1.5670521541856082,81.03396627721997,81.3493084815482
278.0,336.0,87.26875781481061,83.23222591417405,84.84409188211785,85.18828252920859,1.2108823945180596,84.80263803352601,85.14932194999577
158.0,203.0,85.65044405141612,80.50786946611734,82.65891302117483,82.9868548725118,1.5500222711450835,82.59193159491707,82.91251238640493
105.0,141.0,78.2616937309536,72.61368594430954,75.00875946869897,75.32130537122447,1.7062472011350012,74.92024032396507,75.22604440069291
10.0,24.0,66.64009081782964,53.947071021839484,59.25239476562736,59.50300574924506,3.8484458098442587,58.67600210375445,58.91558018960249
234.0,287.0,88.73333777887218,84.28827850766778,86.10824312732309,86.44856019179359,1.3350179846644972,86.0640512871549,86.39822349778697
128.0,168.0,80.90861689952581,75.57876105158657,77.81816640168255,78.1357035674754,1.6079411851152878,77.73652495866658,78.05351842025128
61.0,90.0,77.6917409954883,70.55212361956767,73.63175389143089,73.92187771917017,2.157921202109888,73.4836389258948,73.77002590369003
1.0,7.0,69.8441414462878,42.61699397023215,51.73387684542379,51.94348267540287,7.447353993626777,49.7998677409482,50.00255329451829
378.0,445.0,94.30415944562236,90.51749822612787,92.01720432332884,92.3749744370503,1.1396195828580447,91.98208885001765,92.33835394900443
145.0,188.0,82.59806215692385,77.45315009925412,79.59764634036826,79.93089180379322,1.5487163696356419,79.52704127799025,79.84960411586557
352.0,417.0,93.73249780896268,89.84905467066613,91.38062554668515,91.73847676862121,1.171266596095075,91.3458127406407,91.69943585426093
138.0,179.0,81.9426548295254,76.70515787670224,78.9172991114814,79.23405671484744,1.5766810865765035,78.84008853851151,79.15765224265019
76.0,107.0,80.57147916384955,73.82881878053156,76.72973089593478,77.03031821972807,2.038049629324485,76.59982282625182,76.89574406055621
234.0,287.0,85.20876305884728,80.94957812429759,82.68359993170043,83.01546941769693,1.2852200772657831,82.63545869217664,82.96724313624111
170.0,215.0,86.22464213946485,81.19678304745682,83.29649094979737,83.6148792567697,1.519795654584304,83.22797624407119,83.54960072819169
2046.0,2198.0,109.13984624116785,107.20251434458324,107.73260824654406,108.16270409966866,0.5849705661210733,107.72498653513436,108.15695303055739
38.0,61.0,75.72304061401887,67.20280604253938,70.88560092608064,71.17816116220307,2.5803877193952256,70.66658408878484,70.93977177025887
143.0,185.0,81.70325630411669,76.5739895989702,78.72648584879467,79.04402633299826,1.5461764086588141,78.64773998957757,78.96372094885326
156.0,200.0,85.99467073972187,80.7657386163686,82.96481813531051,83.27857805593436,1.573036450479555,82.88918037571216,83.21046892478775
24.0,44.0,70.95169615444833,61.38960228600875,65.51219744231314,65.79001381683454,2.906282017554581,65.20808966357562,65.47068240995837
261.0,317.0,90.53235288513169,86.21951703254052,87.96055836040549,88.30971851655359,1.294370136437616,87.91807939284446,88.25916861468477
93.0,127.0,80.15234049446637,74.05882766701335,76.67149800783353,76.97824647110463,1.846301291692755,76.56090599951071,76.87012430159173
362.0,427.0,93.11236369623491,89.28786426758816,90.80290320983067,91.15615754401163,1.1518132609466798,90.76263233216297,91.11378677185436
139.0,181.0,84.00754894192548,78.64114090831532,80.89840389635515,81.22354535706326,1.615548610628018,80.81831287301267,81.14681526929287
258.0,313.0,92.87022562862191,88.4004962692255,90.21344947458981,90.56762762399413,1.3440639507056034,90.16947890920125,90.51705921365794
89.0,123.0,79.66194471162135,73.46950103727761,76.0907779927465,76.41967529640493,1.865909597859021,75.9882259690041,76.29778247804984
158.0,202.0,88.40612587821717,83.06347156094887,85.3347853056031,85.64058375235636,1.6076213975475606,85.25407294955608,85.58282560830754
237.0,290.0,86.89615405565499,82.57648837097058,84.31874767303952,84.67082385511115,1.3076391984501616,84.27254303840121,84.61668472808535
256.0,311.0,90.72734474025845,86.3520568449579,88.13497202116035,88.4727100219155,1.317209587006346,88.08490568178128,88.42639447683014
2860.0,3039.0,113.99213668012106,112.27018838170422,112.66783115314726,113.1273323216532,0.5179251634192247,112.66380303453887,113.12232277660466
7.0,19.0,67.0923160788078,52.534929982660884,58.50196068734535,58.73786534168772,4.480095880613036,57.72807118545505,57.963590843258906
107.0,143.0,84.56899004870077,78.50352671881836,81.08225490146614,81.40349403363228,1.828274060407624,80.9891950801277,81.3025715373427
135.0,176.0,81.90488368463848,76.61941266490024,78.84287451043396,79.1590072087593,1.5895493868650425,78.75901268783608,79.07961182768217
228.0,280.0,89.62607806567014,85.05783091987243,86.9432641698225,87.28219811494634,1.3716381701436917,86.89037378248483,87.22736718644225
55.0,82.0,75.73045418883137,68.46950197971427,71.60385595038089,71.91353081385336,2.198809096097144,71.44959156179104,71.73964595404642
594.0,677.0,99.42991083790737,96.21042905602077,97.41797075764671,97.78951050173814,0.9715026641764697,97.39263518513063,97.77029457134101
73.0,104.0,78.77117767128091,72.08175307813426,74.95816049419385,75.25865522534068,2.0273040785579393,74.82491493637283,75.12883471598732
49.0,75.0,79.11195746752207,71.07489189044455,74.54991816833697,74.82817132570078,2.432246177999588,74.36683751619115,74.65409003190202
73.0,104.0,78.34341227941752,71.67833679877327,74.54836848842372,74.84559031593557,2.0031479824920306,74.42178734788394,74.7226916177399
1170.0,1285.0,110.90089997746537,108.32028914028913,109.17593742934663,109.59522912471222,0.7836773308866051,109.16480235980633,109.58739626185516
49.0,74.0,75.08160215864514,67.49212248675167,70.76423708666684,71.05311292300425,2.3027673932937684,70.58040170129793,70.86440449874257
360.0,425.0,93.2506186611846,89.41894051288286,90.94162903660286,91.29447037217568,1.149977200939187,90.9089944599636,91.26144223107931
95.0,130.0,78.70830511699215,72.74217714600839,75.29168681038428,75.58997123483994,1.79785219430863,75.18112625493313,75.48323486554528
285.0,343.0,92.04551747822062,87.82302205783927,89.52640488726888,89.87422503070519,1.2721854849206913,89.48231026855872,89.8282554796484
185.0,233.0,84.81967887914747,80.09949190708907,82.05944161419288,82.38659786082818,1.4234542922327333,81.99291552572384,82.32191520245738
417.0,487.0,95.74805776076492,92.07823757871216,93.515140531861,93.87694521835189,1.107509917913822,93.48387560999745,93.84580934634357
218.0,269.0,85.90822194516473,81.47327156722909,83.28731535770646,83.62822671503245,1.3386746492070964,83.23995263777081,83.57409960896199
33.0,55.0,75.65796719145457,66.64884425106118,70.59239130018668,70.84003742278321,2.752530306914856,70.31831420794387,70.5900363960165
144.0,187.0,82.97393155073746,77.80321222340538,79.96755057199947,80.29527251840446,1.5649361111054312,79.89756706489979,80.21758562015067
449.0,521.0,100.81172613711784,97.09977721384548,98.53153191067626,98.91550642364435,1.1286529220110009,98.50287661277777,98.8829311387271
833.0,931.0,98.82417222063569,96.092068545995,97.0580050017504,97.44196393813053,0.8174978373432377,97.03978214998617,97.42726953853357
254.0,309.0,91.74989966803258,87.31192967252255,89.11235417283274,89.46622668601671,1.3366603823868957,89.06669648155707,89.41162126811258
710.0,801.0,98.77344657308441,95.83955187658586,96.88520361767223,97.27818488274032,0.878977036508602,96.8681707553625,97.25580047145459
564.0,645.0,101.3149818330834,97.95612350781957,99.2222305566955,99.60582970225323,1.0096316703398331,99.19948829131359,99.58376411187164
61.0,90.0,75.50696212133847,68.58008851160909,71.55084921744682,71.87096509080932,2.082756290290123,71.41655489441345,71.701931178901
102.0,138.0,79.18963852547854,73.38897021700222,75.86069327032182,76.15695657016062,1.7418170547784246,75.76586037568275,76.06939518811377
140.0,181.0,81.39416912950463,76.24920183496664,78.40486781301009,78.71658178152177,1.548498370430952,78.32412722635064,78.63868538641206
344.0,407.0,99.58388327045141,95.40450914393675,97.07043336191782,97.44302541926196,1.2588539140676573,97.02514591126251,97.4005049023803
109.0,147.0,78.15151501462938,72.64315125325088,74.99238475354348,75.28279208964558,1.6798956738625734,74.89239862404892,75.19291769134301
119.0,157.0,79.49906877780336,74.07672366882677,76.36872960265299,76.67824097897105,1.6374655675111187,76.28151147588576,76.58561776614634
96.0,131.0,77.52204419129703,71.68935821194695,74.18888373273771,74.4772312664982,1.7608824370160905,74.08472650561971,74.37952858413844
330.0,392.0,88.1957516750271,84.44752617624684,85.92848777625892,86.27206254057604,1.1347634023886786,85.89404762702985,86.2344648179126
86.0,119.0,76.96819037084583,70.87288633373265,73.46532166191687,73.76755250481872,1.838956549957438,73.36318769908085,73.65391019614684
142.0,184.0,81.83687175823904,76.67714496062499,78.85926197710535,79.16303071149389,1.554182385344599,78.78049112026173,79.09247434974242
174.0,220.0,82.4255952623318,77.6935516209582,79.66927673043159,79.97849043031927,1.4210990691256027,79.60722419534133,79.92266345126328
1033.0,1142.0,108.24714037696259,105.54989316414634,106.46799724259004,106.88002855142035,0.8105536854312498,106.45244850982137,106.86506045115622
625.0,710.0,95.13826050465724,92.145012724313,93.2402546302659,93.61312953709509,0.9037207312416481,93.22096396405912,93.59002621800447
615.0,699.0,106.3291333354136,102.93319389729577,104.20040666773085,104.59617750689976,1.0206089222991133,104.17335276461795,104.57654637521917
