res_a_p5,res_a_p95,realra_p95,realra_p5,realrb_mean,realra_mean,realrb_std,realrb_cont,realra_cont
1764.0,1905.0,9342.30991060675,8638.791062819844,8904.436433124878,8988.648163836295,213.5598523940567,8905.126777778813,8989.119655039602
389.0,457.0,13535.711993188575,11498.142676126648,12427.33789507011,12509.75510010267,615.7569138368758,12427.740321375077,12511.709456573402
630.0,716.0,10046.831822777202,8815.850518445124,9365.530088989635,9426.358889143567,370.09453029938896,9368.33442897243,9428.281280790448
478.0,553.0,12338.77553058594,10631.4771759413,11403.74083585976,11478.325668709325,514.9979248168091,11407.813158668752,11480.827234681512
479.0,554.0,13028.834527682762,11231.696763249645,12037.291720108286,12118.405047443457,543.1288089481775,12036.256894356253,12121.112019267966
961.0,1066.0,12301.664682129833,11065.497134937119,11589.661265885485,11680.087938018574,372.8874019792125,11591.572495951405,11682.601445052815
456.0,529.0,12808.132269372592,11001.683776524822,11816.866068494926,11896.801760692246,543.5370577582613,11819.340027541377,11899.10463273936
1033.0,1141.0,12008.26217383359,10849.59150012812,11330.35175546361,11427.174702213531,350.94759480564295,11332.273307592055,11425.484343859887
766.0,860.0,9073.665737106212,8063.880773471419,8498.02607967621,8564.717954201837,303.76357657476143,8498.839070604989,8564.089781826378
679.0,768.0,14638.71463088141,12919.34021495106,13683.984262695716,13773.96632290979,518.2716116662533,13686.53651319578,13776.58178596038
201.0,251.0,20385.496258922587,16270.43565669487,18215.754808369496,18298.975747488144,1237.7509553287214,18222.721472389632,18305.663715269344
871.0,972.0,13061.552291493368,11690.511554259141,12296.514192355524,12371.734342296799,414.8212062858416,12297.58117178868,12372.069417104036
744.0,837.0,10246.884413437958,9088.618949571985,9593.805900024838,9664.604318794829,349.28671009428444,9595.902896052892,9666.36480306487
940.0,1043.0,13136.151254738881,11804.147687910072,12374.295334874625,12464.82926627724,402.34464802446604,12374.73878093766,12466.019934205486
1034.0,1143.0,11562.01274171853,10436.505943307666,10925.093324335223,10996.419603956825,339.8705451048313,10925.926879174676,10996.526384428074
495.0,570.0,13163.534830930166,11374.037559893604,12180.40291340663,12260.931222664418,542.1401737833851,12184.182931089452,12261.744497519281
638.0,724.0,11833.529503118187,10399.071228697392,11037.074392594159,11112.832243778128,433.79239032608115,11038.181665481043,11113.703932241586
571.0,653.0,15132.780516737375,13204.349543250568,14076.194839366217,14167.741637232604,578.969701662344,14078.660808310602,14168.361173080182
618.0,703.0,14725.167700254278,12919.80493389095,13712.41944955364,13815.08097369966,542.1394899402557,13712.016702252475,13816.43313822105
849.0,948.0,12923.46219031787,11558.539639054721,12144.330151788103,12236.417453732944,414.1178318765953,12146.339410958544,12236.227410581458
1169.0,1284.0,11615.341397869595,10555.54536658613,11004.141198797079,11083.127107382172,319.2249092436533,11004.613503193725,11084.61541695274
953.0,1057.0,10471.92170989607,9417.659831229892,9890.229532731619,9942.209136401494,320.2513354210552,9889.883592434308,9943.667292722952
989.0,1095.0,13180.881540236758,11879.204182845093,12445.958177703907,12528.166053782272,392.98467364141175,12445.688894879802,12529.33277840443
543.0,622.0,18087.0901950948,15732.058516944211,16793.533472229115,16897.60942673002,709.9955199929143,16794.0594558811,16899.580129339723
41.0,65.0,75587.29276318656,47439.85655938767,60823.55764740593,61212.43687391308,8545.507645844835,60840.00285190177,61233.92691071424
722.0,813.0,15714.340925537446,13923.524192820458,14711.089866359625,14809.479168212585,541.8281271349255,14711.585610683893,14809.795025224708
815.0,911.0,10766.745785245614,9597.133548106256,10125.761269130051,10181.103144241293,354.4904677935521,10127.14574389965,10182.471336616074
819.0,916.0,11738.833497451142,10460.53249436021,11037.095578318082,11095.328925130187,384.43493219075793,11039.516672231108,11095.990428768411
800.0,896.0,10861.073474369223,9664.589755539148,10212.438851374643,10258.430295189015,361.51989987473434,10215.353724220275,10260.495592786823
1188.0,1304.0,8318.930146483739,7555.819552604013,7903.680181664193,7935.378528517364,229.63200979913537,7904.112670629281,7937.0140091106
635.0,721.0,17690.67011026426,15556.189190666644,16490.85391202023,16618.996806528125,645.2687732853714,16489.692485827054,16621.38697981946
1131.0,1244.0,11903.085691856422,10801.301992707246,11268.661235580792,11345.83711573212,332.9112589279146,11268.434377863554,11347.593357592477
704.0,793.0,15948.452722189677,14124.223328795148,14907.948399105979,15030.567285514671,555.2721308669234,14907.927350723701,15032.096691941242
882.0,982.0,9005.602153026184,8063.410638281999,8488.521432283886,8531.890676060679,283.69652004320847,8488.43123367429,8532.759486685783
644.0,731.0,15893.221026545318,13979.412428576125,14801.543730415526,14926.520503695296,575.0075566462119,14804.542356420025,14929.255148984872
1006.0,1113.0,12552.25669204299,11324.405954066598,11837.245554367066,11935.290028419953,372.0821154527551,11836.888925859897,11938.309017911675
2560.0,2729.0,4138.827633512733,3875.4005370115174,3985.594254428668,4006.610705176464,79.51698237823163,3985.797782203738,4007.0189341070923
1134.0,1248.0,12559.329865236716,11394.698952259581,11838.536960512401,11974.247633355317,349.68103217854,11839.989376506997,11977.298038191924
1015.0,1123.0,13449.771425662138,12138.533350334566,12680.455544621129,12787.601035601401,395.85251874052193,12679.301576827542,12787.743429382468
660.0,747.0,15656.081437132478,13795.465708500522,14580.427785152937,14717.069289766689,561.8590809484805,14583.781035604896,14719.068657730439
1080.0,1191.0,12638.593662586372,11443.401797883875,11952.076726193976,12036.742005987282,360.84803370968353,11952.532764162012,12038.963074803904
734.0,826.0,15346.588504984502,13614.858395521089,14354.350961457129,14471.598431593411,521.5746496302122,14357.123243709404,14475.376102042523
1294.0,1415.0,12356.495720432295,11276.576903489728,11719.195452449052,11812.778902246453,324.36367007578224,11721.327090522329,11814.118814882726
1286.0,1407.0,9112.405148428086,8308.795826158055,8659.807461000713,8709.109451561619,242.51197503262122,8661.010464019168,8709.669750695395
345.0,409.0,21957.101275818488,18439.728777504748,20067.196051860934,20182.87841350597,1064.5408717268374,20067.750473190175,20182.893667946624
1325.0,1448.0,14737.761300528975,13467.203740056828,13985.038219783959,14100.85982621171,382.0491559280301,13987.149448457492,14105.074771957112
1520.0,1652.0,13037.872562146436,11983.930996549972,12403.897874605444,12507.240684925599,316.62793205158897,12403.659518391849,12507.90834035063
903.0,1005.0,10155.066265571415,9103.70086678152,9579.734734824058,9627.267431022308,318.4764526711207,9579.741441010203,9628.112133963714
962.0,1066.0,16947.877034889698,15259.896183370733,15959.537928884796,16094.152279809394,509.49035721994096,15959.923599214997,16095.836031337221
833.0,930.0,9047.528503642194,8074.860417178038,8510.172249844656,8558.036110709994,292.94857637062336,8510.580813289524,8560.184071660336
738.0,830.0,17331.320160766205,15375.34668131403,16217.74103151842,16348.236004407338,590.4670855994763,16216.970380498928,16352.23564644982
1216.0,1333.0,14123.240840398632,12864.185696937622,13377.154432920901,13492.123886439,381.2587973704586,13379.542986932855,13492.750376649152
1221.0,1339.0,12570.46322357399,11445.966900486314,11917.785128158885,12007.622671147505,339.52157481267744,11918.98510245119,12009.635411858308
766.0,859.0,15186.73400963832,13501.254967937737,14228.36596872017,14338.584482255626,509.7121024659958,14229.830558974027,14339.372217226604
892.0,993.0,14366.542288170871,12881.426931865239,13507.205122658532,13620.693819166587,448.3930333625168,13510.883430356667,13621.190677295268
1019.0,1126.0,14298.11841024405,12911.425719680394,13492.643629044724,13602.824701652055,420.09421094257823,13493.285952786573,13604.396885646753
1899.0,2046.0,11255.368434335127,10434.388629229295,10751.570057590523,10841.917780470681,247.81942897844178,10752.178428712534,10842.629200634381
1473.0,1602.0,13006.760278557482,11939.272476076718,12371.060645319212,12472.812307247463,322.19962204926304,12370.615482304313,12472.936112545261
1981.9499999999998,2131.0,10930.840532112354,10152.030871002224,10451.494983612178,10539.524702467708,234.32215602515134,10452.574204540195,10540.456164052728
1546.0,1678.0,12724.805232244114,11706.299915343814,12112.77788403663,12212.09762000261,307.86061789199846,12113.80719897661,12213.430946506714
1832.0,1976.0,11466.128448087124,10620.679702964393,10948.643334474358,11041.224677425605,255.66036395068755,10949.949542793718,11042.372898908769
61.0,89.0,43998.062530603944,29486.38428444458,36418.68970675836,36572.90149833681,4383.68674998276,36425.6769879587,36572.370640853194
1628.0,1763.0,12787.08487130642,11789.878578185513,12185.14562708968,12287.104014618559,300.71905106322623,12186.307464962516,12288.616692190664
1314.0,1435.0,13663.154759814628,12487.758585413458,12965.460574541912,13071.422906955539,355.9186597807022,12966.242922030127,13074.503449572421
876.0,976.0,15505.913234568072,13897.075051178197,14580.685287807586,14697.266567282799,487.2298913321997,14583.112201784856,14701.880975887349
1664.0,1800.0,11519.230350963995,10631.023484531546,10982.404824329216,11072.586416960077,268.1694601616939,10983.511579684095,11074.255961929104
962.0,1067.0,16353.951533729985,14723.320470742568,15410.378179198078,15535.662570312237,492.133831459179,15412.87884369136,15537.84298820388
496.0,572.0,20478.725339539804,17709.750555582403,18933.09075208374,19086.886969094205,834.9136383147694,18936.104770622656,19089.018740144198
602.0,685.0,17888.815602915296,15673.125882765047,16632.28079648528,16770.747304530927,667.0333871156558,16635.9703138358,16768.274558148714
843.0,942.0,18520.95927115094,16553.109655266933,17394.593847888907,17533.941865258595,591.9150746372233,17392.4830225659,17533.005247435492
1788.0,1930.0,12753.90323193057,11797.424537500752,12173.267805815605,12273.322567701593,289.05881860047566,12172.978962978415,12274.16229032466
1143.0,1257.0,14492.188105966778,13160.691756639253,13713.147413841385,13825.499585769976,403.4843934893335,13713.327874750395,13826.954992112185
1313.0,1436.0,12432.267684886536,11354.464836063786,11800.46066478835,11889.635035126152,324.7226015686488,11799.82931594241,11891.014235453424
1127.0,1240.0,12835.526824961304,11648.592067041114,12143.04938034672,12236.4856937785,359.7619129143175,12142.739882380902,12235.553615342593
773.0,867.0,15542.354990226828,13831.283267532284,14575.81211465463,14682.164758663568,518.6608247605294,14575.121034490003,14686.635876219145
667.0,756.0,18240.238307094354,16078.38048261585,17018.548737130655,17154.449267819764,649.3483809424811,17017.72528393526,17151.489181531197
1576.0,1710.0,12989.312536368752,11959.063677037315,12367.532892641491,12471.725598713894,311.30661376243467,12368.94273885689,12471.131584757391
1436.0,1563.0,13466.089759710685,12352.6120902663,12803.655374936052,12907.987407103026,335.73170296624284,12805.488327594927,12910.34357632802
1567.0,1701.0,13237.512301670113,12177.275972381753,12598.91780811318,12702.060151400929,316.8831015885391,12600.588609711353,12703.294024141831
798.0,893.0,18719.000315118406,16687.384940728673,17553.752331275646,17697.0240668015,614.4253042818486,17554.415778306935,17696.753310356762
660.0,747.0,19306.661025572448,17012.550471289804,18009.618181225764,18149.416299786655,690.050187793231,18010.072130712666,18152.61509822004
741.0,832.0,18118.302311558236,16085.4518087942,16962.392568628187,17091.624667972115,616.4210020625135,16969.466418318934,17094.650387416303
1189.0,1304.0,11651.359355364679,10596.286601813712,11035.347876536593,11119.63514969458,318.3939818016371,11036.492207395886,11121.94248979137
871.0,971.0,15392.679448183073,13787.268745886551,14475.43389750009,14585.714637141804,488.0396621595391,14473.769274409597,14586.323162750792
1654.0,1790.0,10144.86648527678,9358.308227146366,9683.679476706258,9750.774686233255,236.85216438897547,9684.746482233366,9751.976895354783
746.0,839.0,15522.944226023461,13767.514984062054,14537.303775404755,14642.067785108677,526.8627457024718,14536.908760264454,14643.818876598207
906.0,1009.0,13893.405458599304,12459.562380100822,13070.320424243097,13172.77757528733,427.8584946444513,13072.45541486669,13172.743093159123
710.0,800.0,15212.294072941744,13471.120333136994,14240.5769918711,14336.108302738634,525.1061522987111,14242.572113939153,14338.504774813195
775.0,870.0,14386.894082493904,12800.022463184896,13501.137096881484,13585.823387684743,478.0140821347518,13504.639589718665,13586.313272426798
441.0,512.0,15469.456893795337,13261.558790618057,14267.718842823659,14358.767302122613,668.5710357387136,14265.465605303521,14357.488065064761
578.0,660.0,14547.605084350645,12701.509982583822,13536.49992989437,13616.448670281254,555.9503413873117,13540.29644059631,13618.490500716254
564.0,645.0,14096.121419368197,12290.636386702341,13104.344163796479,13183.848874118665,545.2018113869769,13106.066684453157,13183.086872562199
48.0,73.0,63852.84256892105,41263.271006107476,51954.346522321175,52268.12770999896,6833.773519759337,51970.45000454412,52281.51156884236
1458.0,1586.0,11451.809627936302,10510.911649379868,10887.639545991624,10980.441348990702,284.0619882425434,10891.207640593699,10982.622948441398
904.0,1006.0,14168.610192240169,12715.186080527805,13324.587650034826,13438.919828095879,439.15668986881514,13326.453494178155,13441.107121108826
818.0,915.0,14181.712310797813,12657.580647003193,13307.61231914845,13414.91355864554,460.5222220580388,13308.938162746075,13415.232932267112
1038.0,1146.0,12050.01546976884,10892.354052279628,11381.698093458153,11468.219657079915,349.10310154361116,11382.46936052561,11470.510037368244
949.0,1053.0,12988.05844025089,11684.805295884828,12255.876553090424,12333.242833047352,394.5259392209712,12256.84454832805,12334.98917051379
1804.0,1946.0,9426.442719807017,8725.2332350046,9014.360311114078,9074.846375181529,211.83839742739443,9016.159927936256,9075.42171958775
1007.0,1114.0,10244.769566331779,9235.901699351221,9694.193080677293,9737.782231232744,303.62762968286506,9695.40315332145,9739.575929133303
970.0,1075.0,10939.368395101264,9847.312749391425,10333.701515266848,10388.657322022555,330.3738017350625,10335.018864101492,10387.843901982302
1322.0,1444.0,9675.771706674968,8843.931854446722,9175.203466856916,9257.418200560338,250.80600820977142,9175.062168857372,9257.330851088944
1449.0,1577.0,8663.630637137261,7944.04883635656,8257.189574033147,8301.913590677523,217.1200633286254,8258.666330248703,8303.571990321976
1822.0,1964.0,7878.661417062503,7296.046885679068,7545.464154368444,7586.028067433576,176.56748909038652,7548.312255557852,7586.481176041184
1168.0,1283.0,11449.42051988605,10405.717218972419,10826.883012825143,10925.248306916399,313.9413306043945,10828.962169334061,10925.81835322657
843.0,941.0,12266.57439595262,10953.968249818387,11558.920369825277,11608.183579836357,397.87572681883927,11559.347205041968,11608.900676867268
314.0,375.0,16321.723712019211,13598.221027817302,14867.666115719845,14936.94734836454,822.973609578278,14870.513198224115,14936.90971930208
1540.0,1672.0,11369.34495474287,10459.945774709297,10817.513987544,10911.593366602778,274.43872249356093,10819.018075576272,10913.00545992749
1074.0,1184.0,14482.554789160084,13112.289792181991,13670.397538834823,13794.482913393076,413.54385381726615,13670.836872290036,13793.69755770444
1630.0,1766.0,10977.557216682177,10115.995257473074,10449.94044319875,10544.56481673526,257.21951798837813,10449.958216434386,10545.490138940317
1244.0,1362.0,12321.774521656309,11236.788429208522,11675.346835665843,11776.79880370242,329.0352829353016,11675.365508745492,11777.70403472733
1330.0,1454.0,11387.851593868329,10405.001915750527,10799.505024832812,10893.440890499402,293.5947411021692,10799.952252394534,10894.379725344024
619.0,704.0,16732.35916254573,14692.750246569565,15574.447984915929,15707.24288262748,617.907270716691,15579.000812714385,15711.008797341658
1619.0,1754.0,10849.171313406365,9997.361600320499,10337.631525423003,10421.241307672859,257.0194315550369,10336.382480014137,10420.330497979525
743.0,835.0,13955.368320505735,12367.5959555184,13099.390345984288,13157.038368335523,480.31656118299856,13100.618724972299,13160.151441544886
792.0,887.0,16022.11190123996,14267.010255500718,15008.746455435657,15140.289613256795,526.4151888767261,15007.319325466084,15143.984095606469
560.0,641.0,18747.77462419125,16352.779168626947,17384.19062509658,17540.35206985123,722.701201144804,17385.756115966404,17541.8974403953
580.0,661.0,20406.547167936926,17845.944917951754,18950.94368775376,19119.32088402354,776.928202470111,18950.57985536864,19121.410356542903
2089.0,2242.0,7731.760629881487,7189.746741959761,7426.3532128566685,7459.009191599637,163.80829856740726,7426.7584214408,7459.928737074853
2395.0,2559.0,7405.999867604601,6926.008301809578,7108.703899350421,7165.668292189154,145.15399509236323,7109.333625070612,7167.033527064468
2157.0,2312.0,5877.761297250536,5472.92804445542,5647.010964033475,5675.289604094889,122.5100950472932,5647.634548102543,5676.352572412941
416.0,486.0,17640.34204386576,15069.202184062542,16215.508316727028,16345.918050366115,772.5268364062617,16216.589556107612,16351.023409234524
1423.0,1550.0,5387.958289438139,4938.33352393309,5144.873990365114,5161.7923725311175,135.85355064340288,5144.412554534509,5163.032082622596
96.0,131.0,28350.146919724928,20629.125666454842,24328.40602251811,24434.23717318765,2342.344567869027,24338.833161054306,24435.377923230775
86.0,119.0,30631.909577487444,21897.7380246956,26065.599591111837,26187.81031260752,2642.4556552174586,26067.320604943867,26172.280502421672
1388.0,1513.0,9234.491242765904,8459.931612586981,8770.065009414548,8845.969667882302,234.46930773756003,8770.242992139463,8847.930331442461
802.0,897.0,9787.57181954408,8721.874912928173,9216.377996045916,9252.10947014406,324.54764514737633,9217.387611735852,9253.82200935226
975.0,1081.0,11099.835188120978,9997.804429726568,10455.624278147412,10545.580450872487,331.4524453524748,10457.539264171248,10546.719418460127
1021.0,1128.0,8039.202515781995,7255.3850898307255,7616.097309466531,7644.912745869116,237.01554030237213,7616.633301630011,7644.889521271487
1583.0,1718.0,8003.881160478386,7367.929362937533,7612.303635671197,7684.956858901208,189.88594596980502,7615.471886112179,7684.585762349649
959.0,1064.0,8304.197496559911,7471.270489271882,7856.768117522179,7885.184820640018,252.72651634172357,7857.238860931766,7887.264017103189
1003.0,1110.0,8236.034296889207,7422.226037993951,7795.444764317541,7826.013325856042,245.97328739897188,7795.860776580741,7826.740090690156
1107.0,1219.0,8364.507206164822,7575.88517071087,7931.597038517886,7968.208110682731,238.36177480174905,7931.825618774367,7968.309888755383
1208.0,1325.0,8589.647666705047,7817.752386312262,8144.17854462229,8200.91213977784,233.25368858022225,8143.933942231258,8201.238550854969
878.0,979.0,10293.919815442532,9212.829745966723,9712.806810453658,9751.428252711998,327.1674821444805,9712.776148540815,9754.162496543999
1074.0,1184.0,8820.656363714808,7976.732148548139,8357.806791400133,8395.240927034165,256.0966640666955,8358.85482050989,8395.41950907737
1857.0,2001.0,6470.625864486679,5991.0735543425135,6200.897925937499,6228.591581147704,144.6443222527571,6200.978358573605,6229.361015556164
1141.0,1255.0,9430.199336574018,8564.202260179092,8943.070569973292,8994.977415417276,262.13600932410935,8943.079447560163,8995.166569907216
681.0,770.0,13047.731318024327,11524.417174689912,12193.153645844211,12279.601089652133,461.1184470933514,12192.0117055639,12280.50497972617
1435.0,1562.0,8621.110527678464,7902.357270175918,8218.246142749835,8260.63120684525,219.51244587226975,8219.191903023648,8260.50795986067
998.0,1106.0,10048.068741941557,9050.578648924877,9499.9905373031,9547.138701082693,301.2287219958205,9500.709255841504,9548.915887010471
753.0,846.0,10858.998359350622,9631.44494125193,10188.153465749925,10241.162910220148,370.69102811000437,10187.164805065959,10239.810850820732
1536.0,1667.0,6040.153920933273,5551.279400011628,5765.593746904249,5794.701955836024,148.88382697647873,5766.923438010745,5793.671421759559
698.0,787.0,11399.525029608647,10067.770835620699,10673.230854564135,10727.71705583532,402.83898310184037,10674.797021166582,10728.434559162226
751.0,845.0,11125.56158122362,9884.521609436342,10443.525680361288,10503.514056892314,374.05266377769783,10443.431397436274,10503.93584728246
664.0,751.0,10341.130558512565,9119.177712078546,9659.728120912929,9726.434848497736,367.2451046954038,9661.950584975433,9728.049914924539
813.0,909.0,10453.493370032214,9333.37504292735,9816.286233780547,9891.444744619148,339.27663803223385,9817.492050812234,9893.441015440685
1891.0,2036.0,7002.365314855689,6492.563141054184,6704.079357770807,6746.994451284363,154.19810270066353,6704.3121486692635,6747.819150550062
906.0,1008.0,10326.029076300701,9261.518534514877,9737.803343176725,9790.245160638859,323.4976790785894,9741.07544033161,9789.51742089009
890.0,991.0,9777.332767230359,8762.103177537132,9206.963949376948,9266.44566295535,304.67328658727564,9208.159254879589,9267.141964786382
994.0,1101.0,8876.019590316891,8005.374795679545,8380.780331203949,8438.031248655416,264.50762077007835,8381.04943719865,8438.852700474898
1618.0,1753.0,7450.679054990549,6869.439622402485,7110.519169286712,7159.324722519798,175.42689645697902,7111.409797439209,7159.48532299388
629.0,715.0,11750.057359954671,10315.42084997419,10956.56801443183,11030.58036288682,430.49445757727256,10958.568028417365,11031.833673474417
1747.0,1887.0,6941.75672802683,6412.633246428264,6641.933578894205,6677.862319149959,159.5131511525781,6642.990687304201,6677.777571081259
931.0,1034.0,8461.23669735746,7593.661907152366,7985.574256396882,8026.015012834095,261.2405628523216,7986.2513577625205,8026.436692067768
95.0,130.0,34256.25305409057,24941.54202069802,29353.92386000946,29520.90047144,2814.2264195343414,29367.25786875016,29518.83652873849
515.0,592.0,10431.187412001636,9028.222558609059,9678.373484783426,9723.147025412312,423.45466391940494,9680.851107648208,9723.943648019558
1794.0,1935.0,6694.483895797968,6191.982660060732,6410.653478595707,6442.464186213482,152.25753667735614,6411.138112493144,6442.283336921252
1857.0,2001.0,5561.123528954201,5151.433271350902,5330.624450332373,5355.595019537916,125.2080277723987,5331.189512118413,5356.630251235892
769.0,863.0,7985.916706244199,7093.622611383204,7504.3925113982605,7538.038931410292,269.69520882799793,7505.137665300506,7537.501189271871
1580.0,1713.0,7639.717384482999,7036.91545151125,7297.33413165355,7336.956618684616,182.47027902814096,7297.798660482012,7337.533271336509
860.0,959.0,11359.92117399399,10164.337673996932,10684.94781645889,10757.732965785475,359.5247282824083,10685.130837942634,10758.519943741816
1325.0,1447.0,7532.816086918939,6881.818170346838,7171.130615967439,7206.267577471747,197.4863598748262,7170.927262428215,7205.312905864569
1208.0,1325.0,7502.649918831048,6825.291642577388,7130.647254871731,7161.651397871335,205.4417069718236,7131.20223832159,7162.843643090508
1184.0,1300.0,9512.499036963101,8650.195313054057,9006.185430352169,9079.356878800565,258.9038312435596,9007.155985627469,9079.87966791292
1720.0,1859.0,8694.36824222464,8033.21697517949,8302.21963498441,8361.110410035324,199.12528547835976,8302.625954828884,8360.809271261282
1899.0,2046.0,7900.256706477385,7326.183749825263,7553.971808122961,7611.547194404302,172.16959591127798,7554.776364463298,7612.174703098181
1089.0,1200.0,9608.43636646861,8703.115583126213,9083.283544834101,9153.866871929975,272.7436178129986,9084.071214909422,9154.123330796923
933.0,1037.0,10883.67309883204,9762.405715420966,10269.113673429332,10319.619620440724,337.01313950373475,10271.275165646846,10320.383858841036
73.0,104.0,37806.68268065149,26346.486353598273,31819.73475185845,31945.1656985241,3467.471284134944,31813.488885728693,31954.035859945958
747.0,840.0,11991.65500173175,10653.11832302434,11232.991638159843,11319.533552122017,406.23974742144566,11234.068587957398,11320.308408766481
907.0,1009.0,10356.146731329352,9295.928260564311,9747.204460751194,9824.789231860565,319.8843447127451,9748.152693714686,9827.078744724553
565.0,645.0,14728.431378298596,12854.55366428431,13671.975134209213,13781.21622029378,564.9275904051055,13670.189635293824,13777.78771864108
933.0,1036.0,11794.801084521316,10604.449076054203,11100.21710888348,11196.03338687243,359.9342961231928,11102.540188108276,11196.947108798815
630.0,715.0,13785.533982225892,12117.67716582978,12845.052643122412,12948.831687311487,502.7946438675579,12848.095736762165,12950.405382782763
549.0,628.0,17533.369849797622,15276.088763085781,16269.591774002016,16398.192856793168,683.8277597921359,16270.873307347962,16399.4526776602
628.0,713.0,15519.905392017898,13639.10787756316,14457.318404095788,14569.680468386674,568.078725165517,14458.85170529395,14572.263993652763
467.0,541.0,16645.19773254886,14342.554121883708,15386.908203141353,15485.79533908151,695.7468126578431,15386.546581179338,15487.890417169494
852.0,951.0,12214.973553727461,10924.309512262993,11476.324185501382,11565.957389121528,387.526772483232,11478.532221856742,11564.449604668567
827.0,924.0,11040.673214475746,9863.900241628968,10367.840870999553,10450.407804406283,355.5290609801211,10369.801881308586,10452.51153206016
562.0,643.0,14489.755295666604,12646.35243853425,13449.61659586555,13561.32075589521,557.1770431092751,13455.208723579302,13560.386161990265
447.0,519.0,17136.554723243346,14713.487248348307,15800.339504306989,15916.577811947507,728.555408447087,15802.89322747176,15919.720584275392
567.0,648.0,16770.248729182927,14641.309759504797,15592.100454747115,15698.743444703583,643.1658312026753,15591.162150682318,15702.021977198305
921.0,1024.0,13734.11037468642,12336.930356025794,12930.469775618885,13029.380380531933,421.9551708655481,12930.138940305198,13030.486360601439
957.0,1062.0,12613.123399061065,11351.985969430052,11897.282941836596,11978.975600600103,380.50903286631694,11896.081611232436,11980.764199945046
976.0,1081.0,13330.650533623684,12014.534298669034,12564.279576536903,12668.118293083731,398.0553257455383,12565.385876567916,12670.045802331455
1808.0,1950.0,9918.51131694575,9184.868491366708,9476.622478302335,9551.396490170648,222.05932489497087,9477.090205928134,9552.408135737127
435.0,507.0,19942.56082715312,17077.03853082079,18348.44196517427,18502.631579552082,860.3695244898619,18349.55221168769,18506.193523650138
687.0,776.0,15463.733456024545,13675.019042321865,14453.937905950208,14562.184916792741,545.3758388519361,14456.410116871415,14562.651640817106
1340.0,1463.0,11273.23166765319,10310.18854926202,10698.638248646552,10789.230931267972,291.9916573251481,10700.115467160076,10789.493230230692
486.0,561.0,18534.99284320347,16019.803339082315,17126.50854163928,17273.511988445716,761.0789788116043,17124.209069501827,17274.86889037113
519.0,596.0,19381.566224873884,16824.1640717738,17956.80274896764,18096.997069902478,773.8145102614391,17957.988318432377,18102.20576800873
637.0,722.0,17195.063508816504,15126.297882163044,16018.756063884677,16158.19677112596,625.6771391112721,16020.023289989513,16161.495884290509
591.0,674.0,16909.790407188473,14803.754140973479,15723.484494059501,15847.943160696626,635.166993980887,15721.758724286658,15847.690686238262
769.0,863.0,14713.495140521465,13082.140765255786,13796.812240380283,13894.980665307306,488.0980456222104,13797.816407593798,13896.832855781571
635.0,720.0,17104.461042188836,15034.247601070114,15937.312239827028,16062.791577358346,622.8817974027726,15938.422242655646,16067.314106832278
510.0,587.0,17169.293121243183,14890.624214043739,15904.376145180717,16019.383027619895,690.4886843911091,15909.242317701506,16022.88169331926
514.0,591.0,16967.256756981602,14712.394848739792,15698.855053320327,15828.731837257115,678.4911858435293,15701.894746021568,15829.636273069893
498.0,573.0,17085.488907932104,14794.043228574159,15800.46460191531,15928.785618171267,696.8381030793448,15798.24179659228,15929.03455582442
469.0,542.0,17940.57003235453,15472.556978239038,16555.97013360532,16697.1937411346,750.223038793322,16558.925557169227,16698.01711540566
609.0,693.0,16767.96420325609,14706.840676802243,15593.79510352634,15731.4534572856,619.1735542210762,15594.191795365405,15729.96590179222
765.0,859.0,12977.98758273929,11541.149047100846,12163.776855246373,12256.831273123202,433.3595265301488,12167.039040737222,12258.744542515997
103.0,139.0,38844.39668207501,28619.73012960398,33486.79103661547,33655.771419255645,3086.20460330053,33482.615507822586,33670.84839290527
1063.0,1173.0,11148.904859405091,10091.2974355722,10537.554061019786,10617.665012330084,319.04067261205796,10538.309153923228,10619.603275156505
950.0,1054.0,11637.365306637925,10472.431361609539,10972.020781934305,11051.969017831829,352.26686574287623,10973.568711129912,11053.830498968498
2894.0,3074.0,7068.732858218317,6650.505099721454,6806.070330740612,6858.712711250853,126.53501429392435,6806.546553228506,6859.271365029614
1538.0,1669.0,10434.58839124403,9598.042537307072,9934.756387002888,10015.834358256508,252.08052569504162,9936.057070535777,10015.311888952412
1083.0,1193.0,11394.269982886952,10324.479059804473,10798.289935042085,10857.884391905794,325.59219266779655,10797.28818960422,10859.072141849412
1036.0,1145.0,11433.0684992408,10329.51489930204,10801.422977707829,10879.312508637138,332.97095737891283,10804.322753808614,10880.322831998647
883.0,983.0,13531.111691321374,12132.44322864354,12757.453265588376,12828.073972685743,424.5294545321748,12757.865624098768,12830.888536222821
586.0,668.0,18061.88454280609,15807.009112868522,16807.633397828893,16925.26621097196,685.814302993392,16810.25574494,16928.655548653187
681.0,769.0,15275.808624133108,13488.788665159193,14272.909300117535,14379.504934188428,538.6539490575742,14276.190402721279,14383.793629497406
1083.0,1194.0,10658.093250240812,9654.571317127647,10097.176791675203,10153.499455153013,304.99065990956655,10097.55451001988,10154.929063712858
42.0,66.0,56214.467783520995,35439.999112999845,45348.392802398586,45591.46606218064,6262.31337485821,45352.82871180201,45638.84055902801
