ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
16,63,464.38317757009344,459.7102803738318,86.9070290539137,87.23071525697485,15.829313623743104,14.956788839614688
17,63,334.39252336448595,331.1682242990654,84.22929163067768,84.56400612962872,16.715116260578437,15.829313623743104
18,63,572.9252336448598,567.1682242990654,86.19975415017254,86.54664647136835,18.154016273702457,16.715116260578437
19,63,322.8224299065421,319.74766355140184,86.50909735791939,86.8446768666355,19.871801050606063,18.154016273702457
20,63,551.4629629629629,546.6388888888889,96.48901391475141,96.83371176411917,36.47608118563621,19.871801050606063
1,64,4889.056603773585,4838.396226415094,106.10873939263143,106.55219513062926,3.180796486470582,0.0
2,64,3876.4018691588785,3837.9719626168226,101.54972251851964,101.96561880056265,4.199298262995014,3.180796486470582
3,64,1445.4953271028037,1430.4485981308412,95.67234541715199,96.04273699168625,5.272455687869069,4.199298262995014
4,64,2623.691588785047,2597.3644859813085,91.64807356483539,92.03725163680286,6.193740596260733,5.272455687869069
5,64,3332.5140186915887,3299.785046728972,88.65563894627823,89.03249051975186,7.05506785778168,6.193740596260733
6,64,699.5420560747664,692.3084112149533,86.36489337132133,86.7209599665074,7.953231296132531,7.05506785778168
7,64,576.1111111111111,570.4629629629629,84.47285410512204,84.83298023621117,9.018858595419156,7.953231296132531
8,64,424.66355140186914,420.0747663551402,83.27191322547347,83.63924688406917,9.988970078469205,9.018858595419156
9,64,598.7383177570093,593.3177570093458,83.62010830178785,83.94995725874503,10.72513829060439,9.988970078469205
10,64,427.3457943925234,423.21495327102804,85.51831444664545,85.87691473206863,11.48754368614339,10.72513829060439
11,64,438.49532710280374,434.6355140186916,84.41749689611346,84.75400392919592,12.092084039119785,11.48754368614339
12,64,451.3457943925234,446.76635514018693,83.61878049463955,83.96118056870311,12.748421000557512,12.092084039119785
13,64,412.89719626168227,408.69158878504675,85.21906717767604,85.0328527772655,13.501331419788942,12.748421000557512
14,64,498.6203703703704,493.39814814814815,88.30317461689611,88.66123873630892,14.1931526288167,13.501331419788942
15,64,335.02803738317755,331.66355140186914,84.70139465279341,85.02361445519297,14.956788839614688,14.1931526288167
16,64,463.70093457943926,458.9906542056075,86.71445230595947,87.0396677958138,15.829313623743104,14.956788839614688
17,64,335.5700934579439,332.1588785046729,84.16055058542845,84.56592608734096,16.715116260578437,15.829313623743104
18,64,567.1495327102804,561.4859813084112,86.53190554322539,86.85779776786171,18.154016273702457,16.715116260578437
19,64,324.5233644859813,320.97196261682245,85.96222183010985,86.30646399981275,19.871801050606063,18.154016273702457
20,64,549.2685185185185,544.1666666666666,96.20063838609578,96.54966536633962,36.47608118563621,19.871801050606063
1,65,4882.622641509434,4832.981132075472,106.23408559991792,106.67499910546805,3.180796486470582,0.0
2,65,3880.233644859813,3840.626168224299,101.59503698002821,102.02618621145504,4.199298262995014,3.180796486470582
3,65,1448.214953271028,1433.2897196261683,95.6288676532111,96.04370287258759,5.272455687869069,4.199298262995014
4,65,2618.2803738317757,2592.214953271028,91.21474152288387,91.59535398068174,6.193740596260733,5.272455687869069
5,65,3333.0654205607475,3298.7383177570096,88.48121337350157,88.85740700195542,7.05506785778168,6.193740596260733
6,65,703.2429906542056,696.0654205607476,86.13158040159861,86.49606324426497,7.953231296132531,7.05506785778168
7,65,576.0833333333334,569.9814814814815,85.06502327126655,85.45324172168546,9.018858595419156,7.953231296132531
