ventile_id,simulation_id,real_rb_mean,real_ra_mean,res_b_mean,res_a_mean,dist_ij_maximum,dist_ij_minimum
6,3,16357.591484979634,16451.54716200555,1192.6851851851852,1192.787037037037,8.009865765886136,7.099010562158709
7,3,15699.006801934915,15781.28239754663,1217.3055555555557,1217.0462962962963,9.067303845096996,8.009865765886136
8,3,15600.4105094351,15691.788746067023,1077.898148148148,1078.3055555555557,10.04996750303151,9.067303845096996
9,3,15421.928389368337,15499.474588921528,1077.8055555555557,1077.4907407407406,10.757118479298125,10.04996750303151
10,3,14978.353671779963,15074.819280443948,1103.9259259259259,1103.648148148148,11.497848880095894,10.757118479298125
11,3,14473.775063320347,14547.934738979466,1030.0,1029.9537037037037,12.109091001333718,11.497848880095894
12,3,13768.365811462934,13842.152469140894,1124.351851851852,1124.361111111111,12.807556292781596,12.109091001333718
13,3,14136.014395243501,14221.970538846554,976.0555555555555,976.75,13.534002919449897,12.807556292781596
14,3,16158.1989076482,16247.6656153025,938.0555555555555,937.6944444444445,14.213223355492133,13.534002919449897
15,3,13926.76265920023,14000.75006573687,906.7314814814815,906.8796296296297,14.990022927080933,14.213223355492133
16,3,14355.362947496875,14424.411274415967,863.9074074074074,863.4814814814815,15.857134762354208,14.990022927080933
17,3,13975.634123506563,14054.64913918766,854.1296296296297,853.7037037037037,16.73930680095249,15.857134762354208
18,3,12744.072639709642,12794.55820901942,1017.8611111111111,1016.7037037037037,18.185193908963573,16.73930680095249
19,3,11464.577440080862,11523.929267390937,918.7962962962963,918.7129629629629,20.03230371924933,18.185193908963573
20,3,8155.1168736730015,8221.204338192483,1370.4814814814815,1370.1759259259259,36.47608118563621,20.03230371924933
1,4,19218.661697582604,19393.595920453914,1630.537037037037,1631.361111111111,3.2207496030095855,0.0
2,4,16788.783843632773,16904.00417515143,1674.4259259259259,1674.6296296296296,4.209577041627323,3.2207496030095855
3,4,17428.160535190014,17562.939812508397,1433.6851851851852,1434.0,5.273829034979965,4.209577041627323
4,4,15464.821471792284,15577.571799571337,1416.2962962962963,1416.851851851852,6.2193607634696795,5.273829034979965
5,4,16440.850585845874,16556.543169259254,1229.9814814814815,1230.287037037037,7.099010562158709,6.2193607634696795
6,4,16258.450500712244,16361.158219525705,1190.6944444444443,1191.1296296296296,8.009865765886136,7.099010562158709
7,4,15755.624652474029,15848.814457781855,1224.361111111111,1224.712962962963,9.067303845096996,8.009865765886136
8,4,15788.292035764558,15875.631650792344,1084.138888888889,1084.388888888889,10.04996750303151,9.067303845096996
9,4,15251.919461399515,15324.682314100473,1075.1851851851852,1074.3148148148148,10.757118479298125,10.04996750303151
10,4,14924.182742603107,15013.359908068187,1094.5185185185185,1094.2777777777778,11.497848880095894,10.757118479298125
11,4,14455.175869711216,14533.59361454423,1026.4074074074074,1025.8796296296296,12.109091001333718,11.497848880095894
12,4,14436.890530164943,14517.727680475098,1118.287037037037,1118.2314814814815,12.807556292781596,12.109091001333718
13,4,14214.239406234385,14283.653376429296,979.5,979.2962962962963,13.534002919449897,12.807556292781596
14,4,14947.953274603009,15025.460971786217,941.3055555555555,941.1388888888889,14.213223355492133,13.534002919449897
15,4,13842.67180028049,13922.341596116954,904.6944444444445,904.5555555555555,14.990022927080933,14.213223355492133
16,4,14347.167593628077,14425.358403595517,859.8981481481482,859.8796296296297,15.857134762354208,14.990022927080933
17,4,13922.953909489166,13990.504549409161,851.8518518518518,851.6851851851852,16.73930680095249,15.857134762354208
18,4,12649.361228764534,12707.527921563982,1015.2592592592592,1015.3148148148148,18.185193908963573,16.73930680095249
19,4,11468.599406651516,11522.034510337558,916.6851851851852,916.0462962962963,20.03230371924933,18.185193908963573
20,4,8179.630466864343,8192.969697179917,1377.7037037037037,1377.4351851851852,36.47608118563621,20.03230371924933
1,5,19044.321369117526,19011.675938607616,1636.0092592592594,1637.537037037037,3.2207496030095855,0.0
2,5,16926.69626835054,17044.92105875678,1668.5185185185185,1669.1666666666667,4.209577041627323,3.2207496030095855
3,5,17252.511541571403,17376.844418724915,1428.75,1428.8148148148148,5.273829034979965,4.209577041627323
4,5,15381.533340074637,15490.256904485426,1413.5,1413.7407407407406,6.2193607634696795,5.273829034979965
5,5,16569.127353823584,16678.2102706093,1237.037037037037,1237.5555555555557,7.099010562158709,6.2193607634696795
6,5,16228.110543340383,16278.843752373998,1188.6944444444443,1188.787037037037,8.009865765886136,7.099010562158709
7,5,15798.856350878035,15885.789966968909,1219.648148148148,1219.3796296296296,9.067303845096996,8.009865765886136
8,5,15607.98634468149,15721.740725859945,1076.2962962962963,1076.4907407407406,10.04996750303151,9.067303845096996
9,5,15302.696938897048,15390.251549734145,1076.9074074074074,1077.0740740740741,10.757118479298125,10.04996750303151
10,5,15049.169631384351,15117.030276894078,1101.4351851851852,1100.861111111111,11.497848880095894,10.757118479298125
11,5,14432.528839658957,14509.255237266663,1024.8055555555557,1024.5277777777778,12.109091001333718,11.497848880095894
12,5,14367.332798137051,14449.18247956357,1130.287037037037,1130.3055555555557,12.807556292781596,12.109091001333718
13,5,14181.783273270223,14259.529492505571,984.1574074074074,984.6203703703703,13.534002919449897,12.807556292781596
