ventile_id,simulation_id,emp_b_mean,emp_a_mean,real_wb_mean,real_wa_mean,dist_ij_maximum,dist_ij_minimum
2,34,3883.0560747663553,3842.11214953271,1.4965929750947915,1.4965929750947915,4.199298262995014,3.180796486470582
3,34,1448.1682242990655,1432.7943925233644,1.4093033811244198,1.4093033811244198,5.272455687869069,4.199298262995014
4,34,2625.6728971962616,2600.0093457943926,1.3442379297977263,1.3442379297977263,6.193740596260733,5.272455687869069
5,34,3330.0280373831774,3297.3177570093458,1.3012187110685511,1.3012187110685511,7.05506785778168,6.193740596260733
6,34,707.626168224299,700.1214953271028,1.2678754994973431,1.2678754994973431,7.953231296132531,7.05506785778168
7,34,581.0185185185185,575.3611111111111,1.253959154920958,1.253959154920958,9.018858595419156,7.953231296132531
8,34,424.6448598130841,420.38317757009344,1.2261529308469425,1.2261529308469425,9.988970078469205,9.018858595419156
9,34,597.4859813084112,591.0373831775701,1.2293206677104924,1.2293206677104924,10.72513829060439,9.988970078469205
10,34,426.06542056074767,421.95327102803736,1.258041117289132,1.258041117289132,11.48754368614339,10.72513829060439
11,34,436.7383177570093,432.49532710280374,1.2418203022589673,1.2418203022589673,12.092084039119785,11.48754368614339
12,34,452.38317757009344,448.3644859813084,1.23022060785209,1.23022060785209,12.748421000557512,12.092084039119785
13,34,410.14018691588785,405.77570093457945,1.2596331727668462,1.2596331727668462,13.501331419788942,12.748421000557512
14,34,497.44444444444446,491.99074074074076,1.2994425565779564,1.2994425565779564,14.1931526288167,13.501331419788942
15,34,335.32710280373834,332.3644859813084,1.2382498742678767,1.2382498742678767,14.956788839614688,14.1931526288167
16,34,459.5140186915888,455.76635514018693,1.279868554654993,1.279868554654993,15.829313623743104,14.956788839614688
17,34,333.9626168224299,331.02803738317755,1.2347965163750603,1.2347965163750603,16.715116260578437,15.829313623743104
18,34,568.6542056074767,563.1401869158879,1.2685621009743309,1.2685621009743309,18.154016273702457,16.715116260578437
